HS_CODE,Name,Eng_Name,,
8504339040,용량이 100킬로볼트암페어 초과 500킬로볼트암페어 이하인 것,Having a power handling capacity exceeding 100 kVA but not exceeding 500 kVA,,
8504341000,계기용 변압기,Instrument transformers,,
8504342000,전압 조정기,Voltage regulators,,
85043490,기타,Other,,
8504349010,"용량이 500킬로볼트암페어 초과 2,000킬로볼트암페어 이하인 것","Having a power handling capacity exceeding 500 kVA but not exceeding 2,000 kVA",,
8504349030,"용량이 2,000킬로볼트암페어를 초과하는 것","Having a power handling capacity exceeding 2,000 kVA",,
85044010,정류기기,Rectifiers and rectifying apparatus,,
8504401010,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것","For automatic data processing machines and units of heading 8471 or of subheading 8443.31 or 8443.32 or 8528.42 or 8528.52 or 8528.62 thereof, and telecommunication apparatus",,
8504401090,기타,Other,,
85044020,인버터,Inverters,,
850440201,무정전 전원장치,Uninterruptable power supply,,
8504402011,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것","For automatic data processing machines and units of heading 8471 or of subheading 8443.31 or 8443.32 or 8528.42 or 8528.52 or 8528.62 thereof, and telecommunication apparatus",,
8504402019,기타,Other,,
850440209,기타,Other,,
8504402091,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것","For automatic data processing machines and units of heading 8471 or of subheading 8443.31 or 8443.32 or 8528.42 or 8528.52 or 8528.62 thereof, and telecommunication apparatus",,
8504402099,기타,Other,,
85044030,밧데리 충전기,Battery chargers,,
8504403010,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것","For automatic data processing machines and units of heading 8471 or of subheading 8443.31 or 8443.32 or 8528.42 or 8528.52 or 8528.62 thereof, and telecommunication apparatus",,
8504403090,기타,Other,,
85044040,파워팩,Power packs (power tension generators),,
8504404010,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것","For automatic data processing machines and units of heading 8471 or of subheading 8443.31 or 8443.32 or 8528.42 or 8528.52 or 8528.62 thereof, and telecommunication apparatus",,
8504404090,기타,Other,,
85044050,어댑터,Adapter,,
8504405010,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것","For automatic data processing machines and units of heading 8471 or of subheading 8443.31 or 8443.32 or 8528.42 or 8528.52 or 8528.62 thereof, and telecommunication apparatus",,
8504405090,기타,Other,,
85044090,기타,Other,,
850440901,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 파워서플라이 유닛",Power supply units for automatic data processing machines and units of heading 8471 or of subheading 8443.31 or 8443.32 or 8528.42 or 8528.52 or 8528.62 thereof,,
8504409011,자동자료처리기계의 것,For automatic data processing machines,,
8504409019,기타,Other,,
850440909,기타,Other,,
8504409091,전기통신용 기기의 것,For telecommunication apparatus,,
8504409099,기타,Other,,
85045010,리엑터,Reactor,,
8504501010,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것","For automatic data processing machines and units of heading 8471 or of subheading 8443.31 or 8443.32 or 8528.42 or 8528.52 or 8528.62 thereof, and telecommunication apparatus",,
8504501090,기타,Other,,
85045020,인덕터,Inductor,,
8504502010,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것","For automatic data processing machines and units of heading 8471 or of subheading 8443.31 or 8443.32 or 8528.42 or 8528.52 or 8528.62 thereof, and telecommunication apparatus",,
8504502090,기타,Other,,
85045090,기타,Other,,
8504509010,"자동자료처리기계와 그 단위기기(제8471호, 제8443.31호, 제8443.32호, 제8528.42호, 제8528.52호, 제8528.62호)의 것 및 전기통신용 기기의 것","For automatic data processing machines and units of heading 8471 or of subheading 8443.31 or 8443.32 or 8528.42 or 8528.52 or 8528.62 thereof, and telecommunication apparatus",,
8504509090,기타,Other,,
8504901000,"인쇄회로조립품(소호 제8504.40호ㆍ제8504.50호의 자동자료처리기계, 그 단위기기와 전기통신용 기기의 것으로서 제8534호의 인쇄회로로 구성된 것으로 한정한다)","PCA(printed circuit assemblies) of subheadings 8504.40, 8504.50 which consist of one or more printed circuits of heading 85.34, for automatic data processing machines and units thereof and telecommunication apparatus",,
8504909000,기타,Other,,
8505111000,알니코(alnico)의 것,Of alnico,,
8505119000,기타,Other,,
8505191000,산화철의 것,Of iron oxide,,
8505199000,기타,Other,,
8505200000,전자석 커플링(coupling)ㆍ클러치ㆍ브레이크,"Electro-magnetic couplings, clutches and brakes",,
85059010,전자석,Electro-magnets,,
8505901010,자기공명 촬영기기에 전용 또는 주로 사용되는 종류의 것(제9018호의 전자석은 제외한다),Of a kind used solely or principally for magnetic resonance imaging apparatus other than electromagnets of heading 90.18,,
8505901090,기타,Other,,
8505902000,전자석이나 영구자석식의 척(chuck)ㆍ클램프ㆍ바이스와 그 밖에 이와 유사한 가공물 홀더,"Electro-magnetic or permanent magnet chucks, clamps, vices and similar work holders",,
8505903000,전자석 리프팅 헤드(lifting head),Electro-magnetic lifting heads,,
8505909000,부분품,Parts,,
8506101000,망간건전지,Manganese batteries,,
8506102000,알칼리망간건전지,Alkali manganese batteries,,
8506109000,기타,Other,,
8506300000,산화수은으로 만든 것,Mercuric oxide,,
8506400000,산화은으로 만든 것,Silver oxide,,
8506500000,리튬으로 만든 것,Lithium,,
8506600000,에어징크로 만든 것,Air-Zinc,,
8506801000,산화아연으로 만든 것,Zinc oxide,,
8506809000,기타,Other,,
8506900000,부분품,Parts,,
8507100000,피스톤식 엔진 시동용 연산(鉛酸)축전지,"Lead-acid, of a kind used for starting piston engines",,
8507200000,그 밖의 연산(鉛酸)축전지,Other lead-acid accumulators,,
8507300000,니켈-카드뮴 축전지,Nickel-cadmium,,
8507400000,니켈-철 축전지,Nickel-iron,,
8507500000,니켈-수소합금 축전지,Nickel-metal hydride,,
8507601000,리튬폴리머 축전지,Lithium polymer,,
8507609000,기타,Other,,
8507800000,그 밖의 축전지,Other accumulators,,
8507901000,격리판,Seperators,,
8507909000,기타,Other,,
8508111000,로보트형,Of robot type,,
8508119000,기타,Other,,
8508192000,로보트형,Of robot type,,
8508199000,기타,Other,,
8508600000,그 밖의 진공청소기,Other vacuum cleaners,,
8508701000,제8508.11.9000호의 것,Of subheading 8508.11.9000,,
8508702000,"제8508.19.9000호, 제8508.60.0000호의 것",Of subheading 8508.19.9000 or 8508.60.0000,,
8508703000,"제8508.11.1000호, 제8508.19.2000호의 것",Of subheading 8508.11.1000 or 8508.19.2000,,
8509400000,"식품용 그라인더와 믹서, 과즙ㆍ채소즙 추출기",Food grinders and mixers; fruit or vegetable juice extractors,,
8509801000,커피분쇄기,Coffee grinders,,
8509802000,얼음분쇄기,Ice grinders,,
8509803000,바닥광택기,Floor polishers,,
8509804000,주방용 쓰레기처리기,Kitchen waste disposers,,
8509809000,기타,Other,,
8509900000,부분품,Parts,,
8510100000,면도기,Shavers,,
8510200000,이발기,Hair clippers,,
8510300000,모발제거기,Hair-removing appliances,,
8510901000,면도기의 것,Of shavers,,
8510902000,이발기의 것,Of hair clippers,,
8510903000,모발제거기의 것,Of hair-removing appliances,,
8511101000,항공기용,For aircrafts,,
8511109000,기타,Other,,
8511201000,항공기용,For aircrafts,,
8511209000,기타,Other,,
8511301000,항공기용,For aircrafts,,
8511309000,기타,Other,,
8511401000,항공기용,For aircrafts,,
8511409000,기타,Other,,
8511501000,항공기용,For aircrafts,,
8511509000,기타,Other,,
8511801000,항공기용,For aircraft,,
8511809000,기타,Other,,
8511901000,항공기용,For aircraft,,
8511909000,기타,Other,,
8512101000,발광다이오드(엘이디)의 것,Of light-emitting diode (LED),,
8512109000,기타,Other,,
85122010,조명용 기구,Lighting equipment,,
8512201010,발광다이오드(엘이디)의 것,Of light-emitting diode (LED),,
8512201090,기타,Other,,
85122020,시각신호용 기구,Signalling equipment,,
8512202010,발광다이오드(엘이디)의 것,Of light-emitting diode (LED),,
8512202090,기타,Other,,
8512300000,음향신호용 기구,Sound signalling equipment,,
8512400000,윈드스크린와이퍼(windscreen wiper)ㆍ제상기(defroster)ㆍ제무기(demister),"Windscreen wipers, defrosters and demisters",,
8512900000,부분품,Parts,,
8513101000,광산용 안전등,Safety lamps of a kind used in mining,,
85131020,손전등,Flashlights,,
8513102010,발광다이오드(엘이디)의 것,Of light-emitting diode (LED),,
8513102090,기타,Other,,
85131090,기타,Other,,
8513109010,발광다이오드(엘이디)의 것,Of light-emitting diode (LED),,
8513109090,기타,Other,,
8513900000,부분품,Parts,,
8514101000,실험실용,For laboratory,,
8514102000,금속공업용,For metal industry,,
8514103000,식품공업용,For food industry,,
8514109000,기타,Other,,
8514201000,실험실용,For laboratory,,
8514202000,금속공업용,For metal industry,,
8514203000,식품공업용,For food industry,,
8514209000,기타,Other,,
8514301000,인쇄회로나 인쇄회로조립품의 제조에 전용되거나 주로 사용되는 종류의 것,Of a kind used solely or principally for the manufacture of printed circuits or printed circuit assemblies,,
8514309000,기타,Other,,
8514401000,반도체 제조용,For the purpose of semiconductor manufacturing,,
8514409000,기타,Other,,
8514901000,반도체 제조용,For the purpose of semiconductor manufacturing,,
8514902000,인쇄회로나 인쇄회로조립품의 제조에 전용되거나 주로 사용되는 노(爐)와 오븐의 것,Of furnaces and ovens of a kind used solely or principally for the manufacture of printed circuits or printed circuit assemblies,,
8514909000,기타,Other,,
8515110000,납땜용 인두와 건(gun),Soldering irons and guns,,
8515191000,인쇄회로조립품의 제조에 전용되거나 주로 사용되는 침적 납땜용(wave soldering) 기계,Wave soldering machine of a kind used solely or principally for the manufacture of printed circuit assemblies,,
8515199000,기타,Other,,
85152110,점 용접기기,Spot welders,,
8515211010,로보트형,Of robot type,,
8515211090,기타,Other,,
85152120,봉합 용접기기,Seam welders,,
8515212010,로보트형,Of robot type,,
8515212090,기타,Other,,
85152130,바트 용접기기,Butt welders,,
8515213010,로보트형,Of robot type,,
8515213090,기타,Other,,
85152190,기타,Other,,
8515219010,로보트형,Of robot type,,
8515219090,기타,Other,,
8515291000,점 용접기기,Spot welders,,
8515292000,봉합 용접기기,Seam welders,,
8515293000,바트 용접기기,Butt welders,,
8515299000,기타,Other,,
85153110,교류아크 용접기기,AC arc welding machines,,
8515311010,로보트형,Of robot type,,
8515311090,기타,Other,,
85153190,기타,Other,,
8515319010,로보트형,Of robot type,,
8515319090,기타,Other,,
8515391000,교류아크 용접기기,AC arc welding machines and apparatus,,
8515399000,기타,Other,,
8515801000,초음파 응용기기,Ultrasonic machines,,
8515802000,전자빔용 기기,Electron beam machines,,
8515803000,레이저 작동식 기기,Laser operated machines,,
8515809000,기타,Other,,
85159010,용접기의 것,Of welding machines,,
8515901010,레이저 작동식의 것,Of a laser operated welder,,
8515901090,기타,Other,,
8515902000,인쇄회로조립품의 제조에 전용되거나 주로 사용되는 침적 납땜용(wave soldering) 기기의 것,Of wave soldering machine of a kind used solely or principally for the manufacture of printed circuit assemblies,,
8515909000,기타,Other,,
8516100000,전기식의 즉시식ㆍ저장식 물가열기와 투입식 가열기,Electric instantaneous or storage water heaters and immersion heaters,,
8516210000,저장식 가열 라디에이터,Storage heating radiators,,
8516290000,기타,Other,,
8516310000,헤어드라이어,Hair dryers,,
8516320000,그 밖의 이용기기,Other hair-dressing apparatus,,
